LON,LAT,NUM,STR,CITY,ZIP,PID
-97.74342505308572,37.04938822102952,00000,W 160TH ST S,Caldwell,67022,0963083400000003000
-97.75254259344428,37.05115844263654,00000,W 160TH ST S,Caldwell,67022,0963083300000001000
-97.75920122523206,37.04933491780248,00000,W 160TH ST S,Caldwell,67022,0963083300000002000
-97.76362941967034,37.04931505754077,1632,S ARGONIA RD,Caldwell,67022,0963083300000003000
-97.75238330103397,37.04760438862783,00000,W 160TH ST S,Caldwell,67022,0963083300000006000
-97.73425007669368,37.04227424086465,1508,W 170TH ST S,Caldwell,67022,0963083400000005000
-97.74309723807559,37.042240628676325,00000,W 170TH ST S,Caldwell,67022,0963083400000004000
-97.75214665514372,37.04220582107754,1622,W 170TH ST S,Caldwell,67022,0963083300000005000
-97.76112911223974,37.042180822722216,1658,S ARGONIA RD,Caldwell,67022,0963083300000004000
-97.76817485458378,37.06556941689588,00000,W 150TH ST S,Caldwell,67022,0963092900000001000
-97.77050895167808,37.06192215674693,00000,W 150TH ST S,Caldwell,67022,0963092900000002000
-97.7795095677684,37.06362802196881,1546,S BLACKSTONE RD,Caldwell,67022,0963092900000003000
-97.78464305379072,37.06686371388598,00000,S BLACKSTONE RD,Caldwell,67022,0963093000000001000
-97.78870316803291,37.06355805506602,00000,W 150TH ST S,Caldwell,67022,0963093000000002000
-97.78687274014871,37.0657636702711,1821,W 150TH ST S,Caldwell,67022,0963093000000008000
-97.79769176870711,37.063495679897756,1531,S BLACKSTONE RD,Caldwell,67022,0963093000000003000
-97.77510568129257,37.05650070584386,00000,W 160TH ST S,Caldwell,67022,0963092900000005000
-97.78189144715098,37.05641836461073,00000,W 160TH ST S,Caldwell,67022,0963092900000004000
-97.78651860989069,37.05640266489394,00000,W 160TH ST S,Caldwell,67022,0963093000000007000
-97.7910498698381,37.056391039141914,00000,160TH ST S,Caldwell,67022,0963093000000006000
-97.79554566205235,37.05636811863539,00000,W 160TH ST S,Caldwell,67022,0963093000000005000
-97.80004545087127,37.05634364717979,00000,W 160TH ST S,Caldwell,67022,0963093000000004000
-97.76831790725035,37.05476324989064,00000,160TH ST S,Caldwell,67022,0963092900000006000
-97.7683269932603,37.05106021391153,00000,W 160TH ST S,Caldwell,67022,0963093200000001000
-97.77500991684087,37.04560211056575,00000,W 160TH ST S,Caldwell,67022,0963093200000002000
-97.78650307801942,37.05089482262426,00000,W 160TH ST S,Caldwell,67022,0963093100000001000
-97.7819636824796,37.050865457216275,00000,W 160TH ST S,Caldwell,67022,0963093200000003000
-97.79332882699279,37.04909330204459,00000,W 160TH ST S,Caldwell,67022,0963093100000002000
-97.79779827431469,37.04902360046849,00000,W 160TH ST S,Caldwell,67022,0963093100000003000
-97.76818107676459,37.04391136229282,00000,W 170TH ST S,Caldwell,67022,0963093200000005000
-97.77948299021241,37.04370540589622,00000,W 170TH ST S,Caldwell,67022,0963093200000004000
-97.78842100271055,37.04342830793327,00000,W 170TH ST S,Caldwell,67022,0963093100000006000
-97.79090536729066,37.04362642752976,00000,S BLACKSTONE RD,Caldwell,67022,0963093100000005000
-97.79775553247347,37.041826497691765,00000,W 170TH ST S,Caldwell,67022,0963093100000004000
-97.69810559766916,37.03509547329626,00000,S BLUFF RD,Caldwell,67022,0963110100000001000
-97.7069412812767,37.035092635908455,00000,W 170TH ST S,Caldwell,67022,0963110100000002000
-97.71339368143482,37.03149991003592,1406,W 180TH ST S,Caldwell,67022,0963110200000001000
-97.72224809626351,37.03147277456287,00000,W 170TH ST S,Caldwell,67022,0963110200000002000
-97.69517320597679,37.02963583682772,00000,S BLUFF RD,Caldwell,67022,0963110100000006000
-97.70168696645874,37.027883133294424,00000,W 180TH ST S,Caldwell,67022,0963110100000004000
-97.70845612740828,37.027938754874405,00000,W 180TH ST S,Caldwell,67022,0963110100000003000
-97.72423135677273,37.0278420242376,1464,W 180TH ST S,Caldwell,67022,0963110200000003000
-97.71273837256233,37.02194978735939,00000,W 180TH ST S,Caldwell,67022,0963111100000001000
-97.70823673096811,37.0242196011521,00000,W 180TH ST S,Caldwell,67022,0963111200000002000
-97.69895545378444,37.020621047467785,00000,W 180TH ST S,Caldwell,67022,0963111200000001000
-97.72170367138725,37.020607076415544,00000,W 180TH ST S,Caldwell,67022,0963111100000002000
-97.70799276874907,37.017131710562154,00000,S MORRIS RD,Caldwell,67022,0963111200000003000
-97.71268191883661,37.018385606607765,00000,S MORRIS RD,Caldwell,67022,0963111100000006000
-97.7010974506468,37.01351695252711,1328,W 190TH ST S,Caldwell,67022,0963111200000006000
-97.70343694122604,37.01530727737661,00000,S MORRIS RD,Caldwell,67022,0963111200000005000
-97.71265357833687,37.01620557379656,00000,S MORRIS RD,Caldwell,67022,0963111100000006010
-97.72162705362751,37.01348549330019,1488,W 190TH ST S,Caldwell,67022,0963111100000004000
-97.707907314711,37.01175115352959,00000,W 190TH ST S,Caldwell,67022,0963111200000004000
-97.71258872132083,37.012624843564765,00000,W 190TH ST S,Caldwell,67022,0963111100000005000
-97.73382814339462,37.035001036952636,1539,W 170TH ST S,Caldwell,67022,0963120300000001000
-97.76091887232727,37.038130065856876,00000,W 170TH ST S,Caldwell,67022,0963120400000002000
-97.74275303824389,37.03495381826835,00000,W 170TH ST S,Caldwell,67022,0963120300000002000
-97.76085719489818,37.0326961559353,00000,S ARGONIA RD,Caldwell,67022,0963120400000003000
-97.76404372223018,37.03164485117815,1750,S ARGONIA RD,Caldwell,67022,0963120400000003010
-97.75184028247031,37.0349289044388,1605,W 170TH ST S,Caldwell,67022,0963120400000001000
-97.73342442388712,37.027732960078595,1789,S DIXON RD,Caldwell,67022,0963120300000003010
-97.7425179419475,37.0277190160121,00000,W 175TH ST S,Caldwell,67022,0963120300000003000
-97.75170553697433,37.027720243165334,00000,W 180TH ST S,Caldwell,67022,0963120400000005000
-97.76069733744758,37.0259051643027,00000,S ARGONIA RD,Caldwell,67022,0963120400000004000
-97.73321055028931,37.018782785036215,00000,S DIXON RD,Caldwell,67022,0963121000000001000
-97.74241112282789,37.02056352486619,00000,W 180TH ST S,Caldwell,67022,0963121000000002000
-97.75598463488075,37.01696659276756,00000,W 180TH ST S,Caldwell,67022,0963120900000001000
-97.76061936053682,37.02227648261561,00000,S ARGONIA RD,Caldwell,67022,0963120900000002000
-97.76055602975845,37.01689232324249,00000,S ARGONIA RD,Caldwell,67022,0963120900000003000
-97.74228012240832,37.013433957113264,1564,W 190TH ST S,Caldwell,67022,0963121000000003000
-97.73315445274562,37.01165627620052,00000,W 190TH ST S,Caldwell,67022,0963121000000004000
-97.76803241232246,37.03815538675726,00000,W 170TH ST S,Caldwell,67022,0963130500000001000
-97.77251276564101,37.03806628077409,00000,W 170TH ST S,Caldwell,67022,0963130500000002000
-97.77932864617185,37.03794158782378,00000,W 170TH ST S,Caldwell,67022,0963130500000003000
-97.78845123820639,37.03787097134923,00000,W 170TH ST S,Caldwell,67022,0963130600000001000
-97.77921631768464,37.034376732773325,00000,W 170TH ST S,Caldwell,67022,0963130500000004000
-97.77018697436985,37.03448808549244,00000,S ARGONIA RD,Caldwell,67022,0963130500000007000
-97.77001800979892,37.027703261510155,00000,S ARGONIA RD,Caldwell,67022,0963130500000006000
-97.77902849118766,37.02765129163825,1782,W 180TH ST S,Caldwell,67022,0963130500000005000
-97.78827050884934,37.027563786827976,00000,W 180TH ST S,Caldwell,67022,0963130600000003000
-97.79307580706072,37.031003373351595,00000,W 180TH ST S,Caldwell,67022,0963130600000002000
-97.77434281847854,37.016819847725365,00000,S ARGONIA RD,Caldwell,67022,0963130800000001000
-97.778928965939,37.020378347259694,00000,S BLACKSTONE RD,Caldwell,67022,0963130800000002000
-97.7880849164625,37.02027580019611,00000,W 180TH ST S,Caldwell,67022,0963130700000001000
-97.79497776150276,37.01836489618947,1873,W 180TH ST S,Caldwell,67022,0963130700000002000
-97.79987655502143,37.01829227553732,00000,W 180TH ST S,Caldwell,67022,0963130700000003000
-97.78572773266538,37.013161038167794,00000,W 190TH ST S,Caldwell,67022,0963130700000005000
-97.76983438337504,37.0114712495823,00000,W 190TH ST S,Caldwell,67022,0963130800000004000
-97.77881872738229,37.01140852323528,00000,W 190TH ST S,Caldwell,67022,0963130800000003000
-97.79600560980843,37.01294500185059,00000,W 190TH ST S,Caldwell,67022,0963130700000004000
-97.76605147530569,37.009171914924735,1903,S ARGONIA RD,Caldwell,67022,0963141700000001000
-97.77875042847126,37.00417530613332,00000,W 190TH ST S,Caldwell,67022,0963141700000002000
-97.78564438921912,37.007672916851575,00000,W 190TH ST S,Caldwell,67022,0963141800000001000
-97.79950616795169,37.0040270988438,00000,W 200TH ST S,Caldwell,67022,0963141800000003000
-97.787827427861,37.00237308831122,00000,W 200TH ST S,Caldwell,67022,0963141800000004000
-97.76970000978159,37.004210741036076,00000,S ARGONIA RD,Caldwell,67022,0963141700000001010
-97.79281158019631,37.00410619795883,00000,W 190TH ST S,Caldwell,67022,0963141800000002000
-97.73311180522752,37.00702984500661,1523,W 190TH ST S,Caldwell,67022,0963151500000001000
-97.74209990554013,37.00423125655861,00000,W 190TH ST S,Caldwell,67022,0963151500000002000
-97.75375571927728,37.00785568303209,00000,W 190TH ST S,Caldwell,67022,0963151600000001000
-97.76281856885385,37.00781467235561,00000,W 190TH ST S,Caldwell,67022,0963151600000002010
-97.7642996643819,37.0091618737244,00000,W 190TH ST S,Caldwell,67022,0963151600000002000
-97.75143548947601,37.002488396548415,00000,W 200TH ST S,Caldwell,67022,0963151600000004000
-97.7604494774385,37.00245698142679,00000,S ARGONIA RD,Caldwell,67022,0963151600000003000
-97.7330292087304,37.00156605417432,00000,W 200TH ST S,Caldwell,67022,0963151500000003000
-97.69648609870526,37.00434922669007,00000,W 190TH ST S,Caldwell,67022,0963161300000001000
-97.72387586377042,37.00616679976963,1483,W 190TH ST S,Caldwell,67022,0963161400000002000
-97.70556989834174,37.00433301864657,00000,W 180TH ST S,Caldwell,67022,0963161300000002000
-97.71479633562313,37.00426588733474,00000,W 190TH ST S,Caldwell,67022,0963161400000001000
-97.7238293840393,37.000679305765104,00000,W 200TH ST S,Caldwell,67022,0963161400000003000
-97.76367815147785,37.05837585578474,00000,S ARGONIA RD,Caldwell,67022,0963082800000003000
-97.7857856708571,37.06646439822967,00000,W 150TH ST S,Caldwell,67022,0963093000000002010
-97.78880816491994,37.06649740199445,00000,W 150TH ST S,Caldwell,67022,0963093000000002020
-97.77324534669597,37.06676396942727,00000,W 150TH ST S,Caldwell,67022,0963092900000002000
-97.69470464427543,37.0260174705122,00000,S BLUFF RD,Caldwell,67022,0963110100000005000
-97.69434803960792,37.01528781149273,0000,W 190TH ST S,Caldwell,67022,0963111200000008000
-97.69431657970837,37.01173163719971,00000,W 190TH ST S,Caldwell,67022,0963111200000007000
-97.64383528204922,37.03831981684731,1014,W 171ST ST S,Caldwell,67022,0963220400000001000
-97.65058035287777,37.03536940264265,00000,W 170TH ST S,Caldwell,67022,0963220400000002000
-97.64160160223065,37.032864512522465,1039,W 171ST ST S,Caldwell,67022,0963220400000005000
-97.65055433452305,37.02825196659764,1050,W 180TH ST S,Caldwell,67022,0963220400000003000
-97.64157909583952,37.02657328002597,00000,W 180TH ST S,Caldwell,67022,0963220400000004000
-97.6416112501368,37.02290227342041,00000,W 180TH ST S,Caldwell,67022,0963220900000001000
-97.65050801559036,37.02093930627741,00000,W 180TH ST S,Caldwell,67022,0963220900000002000
-97.64155111107263,37.017522991539515,00000,S CONWAY SPRINGS RD,Caldwell,67022,0963220900000005000
-97.6504668309787,37.01556432193151,00000,S RYAN RD,Caldwell,67022,0963220900000003000
-97.64598306990109,37.012056258913105,00000,W 190TH ST S,Caldwell,67022,0963220900000004000
-97.65969477383652,37.037128045088956,1731,S RYAN RD,Caldwell,67022,0963230500000001000
-97.66859618133432,37.035218675266435,00000,W 170TH ST S,Caldwell,67022,0963230500000002000
-97.67843831762323,37.035160532442376,00000,W 170TH ST S,Caldwell,67022,0963230600000001000
-97.6596858517691,37.03351248273027,00000,S RYAN RD,Caldwell,67022,0963230500000001010
-97.66410687450727,37.02806500977269,00000,W 180TH ST S,Caldwell,67022,0963230500000003000
-97.67802386010395,37.02798718668713,00000,W 180TH ST S,Caldwell,67022,0963230600000005000
-97.68806834505472,37.031513292606036,00000,S BLUFF RD,Caldwell,67022,0963230600000003000
-97.6895948355982,37.026044229324924,00000,W 180TH ST S,Caldwell,67022,0963230600000004000
-97.6641088040885,37.02078642815354,00000,W 180TH ST S,Caldwell,67022,0963230800000001000
-97.67526670591818,37.02069168972551,00000,W 180TH ST S,Caldwell,67022,0963230700000001000
-97.67974754387785,37.020649671903485,00000,W 180TH ST S,Caldwell,67022,0963230700000002000
