LON,LAT,NUM,STR,CITY,ZIP,PID
-96.90076710494436,38.903807174964705,3295,W LYON CREEK RD,Junction City,66441,0311342000000009000
-96.90022640178833,38.90490390445363,3299,W LYON CREEK RD,Junction City,66441,0311342000000008000
-96.91571436384885,38.89376849728758,00000,SCHULER RD,Junction City,66441,0311393000000002000
-96.92268064885852,38.895590256504434,00000,SCHULER RD,Junction City,66441,0311393000000003010
-96.92085159315094,38.90200576750388,00000,SCHULER RD,Junction City,66441,0311341900000004000
-96.92218934001754,38.90537790067324,00000,SCHULER RD,Junction City,66441,0311341900000003010
-96.87628200776528,38.90274228707308,00000,ZIMMERMAN RD,Junction City,66441,0311352100000004000
-96.8625375521529,38.902640976771686,00000,S US 77,Junction City,66441,0311352200000004000
-96.84833977880038,38.902565047386915,00000,OTTER CREEK RD,Junction City,66441,0311362300000002000
-96.8391962052649,38.90257537355929,00000,OTTER CREEK RD,Junction City,66441,0311362300000003000
-96.83062640321856,38.90263038158801,00000,OTTER CREEK RD,Junction City,66441,0311362400000003000
-96.81693940654671,38.904870886065844,3384,HARREL RD,Junction City,66441,0311362400000004000
-96.81392292490807,38.90259615746655,00000,HARREL RD,Junction City,66441,0311441900000004000
-96.80955065553698,38.90257272844049,00000,SKIDDY RD,Junction City,66441,0311441900000005000
-96.8878213064168,38.915442799156935,00000,W LYON CREEK RD,Junction City,66441,0311351600000005000
-96.83393533544034,38.915639090151615,4174,OTTER CREEK RD,Junction City,66441,0311361300000003010
-96.81181063308634,38.91532940980807,00000,OTTER CREEK RD,Junction City,66441,0311441800000004000
-96.90697036499412,38.91782732594379,00000,LATZKE RD,SE OF,66441,0311341700000003000
-96.9256391554745,38.918243007045135,4309,SCHULER RD,Junction City,66441,0311341800000004000
-96.89289878562526,38.91509414390592,00000,W LYON CREEK RD,Junction City,66441,0311341700000004020
-96.91754628293637,38.91741390926302,00000,SCHULER RD,Junction City,66441,0311341800000005000
-96.9243658537464,38.91944584310866,00000,LATZKE RD,Junction City,66441,0311341800000003000
-96.84392766151078,38.91715366187076,00000,OTTER CREEK RD,Junction City,66441,0311361400000005000
-96.83700299949061,38.91715368278015,4412,OTTER CREEK RD,Junction City,66441,0311361400000004000
-96.83625330373287,38.91937119648111,4473,OTTER CREEK RD,Junction City,66441,0311361400000004010
-96.83234510583421,38.91720954958549,00000,OTTER CREEK RD,Junction City,66441,0311361300000002020
-96.82775914387585,38.91718638955261,00000,OTTER CREEK RD,Junction City,66441,0311361300000002010
-96.84439793450275,38.9222695976082,4806,OTTER CREEK RD,Junction City,66441,0311361400000001020
-96.8396024009785,38.92226983507476,4642,OTTER CREEK RD,Junction City,66441,0311361400000001010
-96.9201080656751,38.92121857501104,00000,LATZKE RD,Junction City,66441,0311341800000007000
-96.89515384669508,38.9197649969201,00000,W LYON CREEK RD,Junction City,66441,0311341700000004000
-96.84068018663082,38.92354035085376,00000,OTTER CREEK RD,Junction City,66441,0311361400000001000
-96.84102166860967,38.924335751584294,4740,OTTER CREEK RD,Junction City,66441,0311361400000001040
-96.88022106234479,38.92275317223091,00000,ZIMMERMAN RD,Junction City,66441,0311351600000007000
-96.8859308683767,38.92678248889837,4918,W LYON CREEK RD,Junction City,66441,0311351600000003000
-96.88780579341017,38.92636185974328,4830,W LYON CREEK RD,Junction City,66441,0311351600000002000
-96.87243540599815,38.926329955270226,00000,W LYON CREEK RD,Junction City,66441,0311351600000001000
-96.89708424359566,38.92639928516607,00000,LATZKE RD,Junction City,66441,0311341700000002000
-96.89246440616793,38.92455731696057,00000,LATZKE RD,Junction City,66441,0311341700000001000
-96.91328246492375,38.924747865624695,1992,LATZKE RD,Junction City,66441,0311341800000001000
