LON,LAT,NUM,STR,CITY,ZIP,PID
-99.55779256106395,38.458405018220496,00000,CR,Alexander,67513,0831592900000002000
-99.55321491885262,38.46207656679015,00000,HWY 96,Alexander,67513,0831592900000001000
-99.57619619806769,38.46437589727157,00000,HWY 96,Alexander,67513,0831593000000001000
-99.54898921770499,38.45848462328891,00000,CR,Alexander,67513,0831592900000003000
-99.58559323889627,38.45836508281717,96,96,Alexander,67513,0831593000000002000
-99.57631752857239,38.44396197791953,00000,CR,Alexander,67513,0831593100000001000
-99.56235228997022,38.44760156728677,00000,CR,Alexander,67513,0831593200000002000
-99.55317753860618,38.4440329099923,00000,CR,Alexander,67513,0831593200000001000
-99.5717106295797,38.44036620538609,00000,CR,Alexander,67513,0831593100000002000
-99.56232914981764,38.44038655909651,1147,Ave S,Alexander,67513,0831593200000003000
-99.49766869953436,38.43305499302718,00000,CR,Alexander,67513,0831610200000001000
-99.48369976077154,38.43313684016937,00000,CR,Alexander,67513,0831610100000001000
-99.50680860704517,38.433032159460296,1410,Ave S,Alexander,67513,0831610200000002000
-99.48818907837835,38.4258715737,00000,CR,Alexander,67513,0831610100000002000
-99.49756854905829,38.425814513363704,00000,CR,Alexander,67513,0831610200000004000
-99.47906080000807,38.425903279980915,00000,CR,Alexander,67513,0831610100000003000
-99.5066854049006,38.42571750237926,00000,CR,Alexander,67513,0831610200000003000
-99.4750601120169,38.42851361263567,1533,CR 160,Alexander,67513,0831610100000003010
-99.50650964502367,38.41832191539382,00000,CR,Alexander,67513,0831611100000003000
-99.49744252844948,38.41930112412201,00000,CR,Alexander,67513,0831611100000001000
-99.49033924272328,38.418459723535946,00000,CR,Alexander,67513,0831611200000002000
-99.48331610603421,38.41485941155889,1548,Ave T,Alexander,67513,0831611200000001000
-99.49725536041763,38.41213942649952,1445,CR 150,Alexander,67513,0831611100000002000
-99.50632657106371,38.411154281247306,00000,CR,Alexander,67513,0831611100000004000
-99.52526045707936,38.43304160430695,00000,CR,Alexander,67513,0831620300000002000
-99.54378673747557,38.42942246185844,00000,CR,Alexander,67513,0831620400000002000
-99.534556136952,38.429427852435644,00000,CR,Alexander,67513,0831620400000001000
-99.51614526401866,38.43304407988302,1372,Ave S,Alexander,67513,0831620300000001000
-99.54139722690466,38.425699093539706,00000,CR,Alexander,67513,0831620400000003000
-99.52511657347114,38.42569903678436,00000,CR,Alexander,67513,0831620300000003000
-99.51599569227805,38.425706320645546,00000,CR,Alexander,67513,0831620300000004000
-99.54347249870433,38.418339186037755,00000,CR,Alexander,67513,0831620900000002000
-99.53431395609215,38.41832863539494,00000,CR,Alexander,67513,0831620900000001000
-99.52496783761292,38.418310024083034,00000,CR,Alexander,67513,0831621000000002000
-99.51583295707447,38.41830758274189,00000,CR,Alexander,67513,0831621000000001000
-99.53870806934684,38.41111541774876,00000,CR,Alexander,67513,0831620900000003000
-99.52020537376924,38.4110850230488,00000,CR,Alexander,67513,0831621000000003000
-99.57612378172853,38.43295764350101,00000,CR,Alexander,67513,0831630600000001000
-99.56226089447492,38.432959553000344,00000,CR,Alexander,67513,0831630500000002000
-99.55308089335634,38.42940171891595,00000,CR,Alexander,67513,0831630500000001000
-99.57600885845761,38.42573295531284,00000,CR,Alexander,67513,0831630600000003000
-99.56212586690792,38.42571418075201,00000,CR,Alexander,67513,0831630500000003000
-99.58065991368892,38.41838981386334,00000,CR,Alexander,67513,0831630700000002000
-99.57152543514653,38.418373360931895,00000,CR,Alexander,67513,0831630700000001000
-99.56198782998473,38.41837072559753,00000,CR,Alexander,67513,0831630800000002000
-99.55277648979,38.41477216799995,00000,CR,Alexander,67513,0831630800000001000
-99.57595916051199,38.41123995226439,00000,CR,Alexander,67513,0831630700000003000
-99.5619588054179,38.4112608623838,00000,CR,Alexander,67513,0831630800000003000
-99.58424045018938,38.40685749788125,1390,CR 100,Alexander,67513,0831641800000002000
-99.57576592570786,38.40031454230848,00000,CR,Alexander,67513,0831641800000001000
-99.5571602315456,38.40024308002447,00000,CR,Alexander,67513,0831641700000001000
-99.58028657071273,38.396675507403984,00000,CR,Alexander,67513,0831641800000003000
-99.55934995050913,38.39661941461475,00000,CR,Alexander,67513,0831641700000002000
-99.56874830332714,38.39483107235202,00000,CR,Alexander,67513,0831641800000004000
-99.58025423136249,38.38945852405557,00000,CR,Alexander,67513,0831641900000002000
-99.57100971728265,38.38944290387799,00000,CR,Alexander,67513,0831641900000001000
-99.55694526379978,38.38924426430253,00000,CR,Alexander,67513,0831642000000001000
-99.58028789348198,38.38226256029064,00000,CR,Alexander,67513,0831641900000003000
-99.57336492972685,38.38223256760208,00000,CR,Alexander,67513,0831641900000004000
-99.56159201385506,38.382223197036524,00000,CR,Alexander,67513,0831642000000002000
-99.55238161644225,38.382132808203224,00000,CR,Alexander,67513,0831642000000003000
-99.54306574603528,38.40014000109737,00000,CR,Alexander,67513,0831651600000002000
-99.53390690293661,38.40376926926021,00000,CR,Alexander,67513,0831651600000001000
-99.52449050880355,38.40014880523887,00000,CR,Alexander,67513,0831651500000002000
-99.51539815765473,38.40018074546943,1361,CR 140,Alexander,67513,0831651500000001000
-99.54688019395427,38.403845714900214,1376,CR 120,Alexander,67513,0831651600000002010
-99.53608063503219,38.396580792630004,00000,CR,Alexander,67513,0831651600000003000
-99.54283415586346,38.38912693889213,00000,CR,Alexander,67513,0831652100000003000
-99.54051333182665,38.39094230403019,00000,CR,Alexander,67513,0831652100000002000
-99.53356094105943,38.38918542663419,00000,CR,Alexander,67513,0831652100000001000
-99.52432713938937,38.38565292673711,00000,CR,Alexander,67513,0831652200000002000
-99.51510948942808,38.38568777234849,00000,CR,Alexander,67513,0831652200000001000
-99.5335212498969,38.382088976384686,00000,CR,Alexander,67513,0831652100000005000
-99.5428266342696,38.38203064548961,00000,CR,Alexander,67513,0831652100000004000
-99.52653327820879,38.38032759127046,00000,CR,Alexander,67513,0831652200000003000
-99.48775448557116,38.403963236913825,00000,CR,Alexander,67513,0831661300000002000
-99.47856486753832,38.40398992656332,00000,CR,Alexander,67513,0831661300000001000
-99.50608382516354,38.40022312724693,00000,CR,Alexander,67513,0831661400000001010
-99.49710999234341,38.40387011311634,00000,CR,Alexander,67513,0831661400000001000
-99.49690865877784,38.39667920192477,00000,CR,Alexander,67513,0831661400000003000
-99.48756667254892,38.3967045833102,00000,CR,Alexander,67513,0831661300000003000
-99.47845601283629,38.398557037586365,00000,CR,Alexander,67513,0831661300000004000
-99.4783555933148,38.394923077807924,00000,CR,Alexander,67513,0831661300000005000
-99.50575826043321,38.385717971764045,00000,CR,Alexander,67513,0831662300000002000
-99.49672906713707,38.38931310399427,00000,CR,Alexander,67513,0831662300000001000
-99.48739341582754,38.389373165047054,00000,CR,Alexander,67513,0831662400000002000
-99.4782129574665,38.389376982391695,00000,CR,Alexander,67513,0831662400000001000
-99.4872034589759,38.38222135389947,00000,CR,Alexander,67513,0831662400000003000
-99.49652247887624,38.382194836177725,1211,CR 150,Alexander,67513,0831662300000003000
-99.47807637042416,38.3839727447414,00000,CR,Alexander,67513,0831662400000003010
-99.47796258936114,38.38036661047689,00000,CR,Alexander,67513,0831662400000004000
-99.50557937082584,38.37490670017236,00000,CR,Alexander,67513,0831672600000002000
-99.4963668794401,38.37488954048493,00000,CR,Alexander,67513,0831672600000001000
-99.48698219942983,38.37482137870335,00000,CR,Alexander,67513,0831672500000003000
-99.48010968326443,38.37480392927311,00000,CR,Alexander,67513,0831672500000002000
-99.4755322553013,38.37479339388166,00000,CR,Alexander,67513,0831672500000001000
-99.50548350621199,38.36940464219088,00000,CR,Alexander,67513,0831672600000003000
-99.49621730680119,38.36765973445738,00000,CR,Alexander,67513,0831672600000006010
-99.48678678171953,38.36764723059294,00000,CR,Alexander,67513,0831672500000004000
-99.47761261066717,38.36761244907281,00000,CR,Alexander,67513,0831672500000005000
-99.50769615646976,38.365812751518256,00000,CR,Alexander,67513,0831672600000004000
-99.50309614980111,38.365841948222155,00000,CR,Alexander,67513,0831672600000005000
-99.50528944450863,38.36026917896589,00000,CR,Alexander,67513,0831673500000004000
-99.50299382360541,38.36207675047879,00000,CR,Alexander,67513,0831673500000003000
-99.49606107944263,38.36026487852402,00000,CR,Alexander,67513,0831673500000001000
-99.4866273312058,38.356708696379535,00000,CR,Alexander,67513,0831673600000003000
-99.48944847328755,38.36338792401384,1510,Ave X,Alexander,67513,0831673600000004000
-99.47744372335134,38.360268843237165,00000,CR,Alexander,67513,0831673600000001000
-99.47501139862484,38.35847643751512,00000,CR,Alexander,67513,0831673600000002000
-99.50515620054662,38.353089398709,1407,Ave Y,Alexander,67513,0831673500000005000
-99.49592548099628,38.35488812398428,00000,CR,Alexander,67513,0831673500000006000
-99.4853593722078,38.35309290592356,00000,CR,Alexander,67513,0831673600000005000
-99.47717298100619,38.3530899424048,00000,CR,Alexander,67513,0831673600000006000
-99.49585938834757,38.351316353319106,00000,CR,Alexander,67513,0831673500000007000
-99.5427985965021,38.374836011438084,00000,CR,Alexander,67513,0831682800000002000
-99.53347844517361,38.37490087465064,00000,CR,Alexander,67513,0831682800000001000
-99.52418674932926,38.37490513331154,00000,CR,Alexander,67513,0831682700000003000
-99.51725496546553,38.374921380706965,00000,CR,Alexander,67513,0831682700000001000
-99.54275607834137,38.367673421760884,00000,CR,Alexander,67513,0831682800000002010
-99.53347729622837,38.36768298029135,00000,CR,Alexander,67513,0831682800000003000
-99.52413542812795,38.3676906746517,00000,CR,Alexander,67513,0831682700000004000
-99.51485774824779,38.3676750464212,00000,CR,Alexander,67513,0831682700000005000
-99.51259907011149,38.369494216168945,00000,CR,Alexander,67513,0831682700000006000
-99.54270158788373,38.36027971469648,00000,CR,Alexander,67513,0831683300000002000
-99.53333872615508,38.35670064980941,00000,CR,Alexander,67513,0831683300000001000
-99.51940815174308,38.35668482942241,1320,Ave X,Alexander,67513,0831683400000001000
-99.54283367840888,38.353087398082394,00000,CR,Alexander,67513,0831683300000003000
-99.535677138756,38.35310783693312,00000,CR,Alexander,67513,0831683300000004000
-99.58269156778998,38.37489345122932,00000,CR,Alexander,67513,0831693000000003000
